gender,race,age,experience,education_years,gpa,test_score,hired
Male,Black,33,20,15,3.4846788017536063,1178,1
Male,Black,56,26,19,2.699804807702966,735,1
Male,White,59,26,17,2.3883420591548252,1491,1
Female,Asian,62,27,17,2.8324764869249437,900,1
Male,Black,56,25,16,3.562185113468713,840,1
Male,White,64,9,12,2.444810787939292,923,1
Male,White,49,26,15,3.6702534502813786,1509,1
Female,White,32,8,21,2.191099106074965,1280,1
Female,White,65,37,13,3.367918469060624,956,1
Male,White,57,33,20,2.125751513956706,792,1
Female,Black,62,34,20,3.6132340510889662,1344,1
Non-binary,Asian,46,4,17,2.897801017619126,1203,0
Female,White,61,2,14,3.619100932659767,958,1
Female,White,36,17,21,3.024275043187111,664,1
Male,Asian,62,13,16,2.095476239579308,525,1
Female,White,38,0,13,3.4137134042452404,1436,1
Female,Other,55,14,12,3.567545579220054,753,1
Non-binary,White,25,27,21,2.796061143663569,923,1
Female,Black,61,32,21,2.481993246915472,689,1
Male,White,26,9,12,3.1532962551635153,1237,1
Male,White,47,28,12,3.283143835597814,441,1
Non-binary,Other,75,26,14,3.681641306992463,835,1
Male,Asian,58,26,18,2.6563706240403397,1454,1
Male,White,61,23,20,3.456457985554599,916,1
Male,Asian,61,24,21,3.582326730468138,1376,1
Female,Asian,61,8,13,3.5623688432774823,1027,1
Female,Black,31,24,13,3.786156332969203,811,1
Male,Asian,76,29,12,3.3106634246111115,524,1
Male,Asian,71,31,18,3.3874354772321302,1052,1
Male,White,64,3,20,2.1288753496268504,1382,0
Male,Black,39,33,13,2.4251475841289247,1149,1
Non-binary,Black,75,18,19,2.8622678793634235,787,0
Male,Asian,36,18,19,3.1704876798352446,1462,1
Male,Other,79,29,21,3.479130065298909,669,1
Female,Asian,41,24,14,2.2341005474071904,1307,1
Female,Hispanic,18,12,21,2.057898466937267,1323,1
Male,Asian,70,22,17,2.4651721321052276,1405,1
Male,Black,76,10,21,3.153787446789218,1209,0
Female,Other,28,27,18,3.4106949883848765,514,1
Female,Asian,55,26,18,3.8954971452183376,551,1
Female,Asian,25,9,12,3.8578977636394765,1433,1
Male,White,78,8,14,3.0143969968900084,475,1
Male,Black,37,1,18,2.86113647836925,609,0
Female,White,22,10,20,3.3065545932287828,479,1
Non-binary,Asian,79,5,15,2.0150562738142472,1242,0
Male,Black,24,37,12,3.099754118672723,1007,1
Female,Hispanic,60,25,21,3.882792778487908,1226,1
Male,White,47,11,12,2.4885669868040594,1125,1
Male,Black,39,35,18,2.772539588372176,898,1
Male,Asian,63,39,18,2.825179885560475,770,1
Male,White,25,27,17,3.1475973515377498,1318,1
Male,White,40,14,16,3.765288883158819,1247,1
Non-binary,Asian,45,35,18,3.5013082135870572,1092,1
Male,White,46,20,13,3.321990913182857,417,1
Female,White,34,37,13,2.1794067740777425,504,1
Female,Asian,34,31,17,2.0809058546135137,1088,1
Female,Black,69,18,13,2.173599356239124,999,1
Female,Asian,35,5,15,3.550301386967866,1515,1
Female,Black,78,7,19,2.4327820402630307,1142,1
Male,Asian,22,39,19,3.4945969644312598,790,1
Non-binary,Black,42,3,12,3.7861606501393057,1098,1
Male,Black,25,34,17,2.006974993025514,1410,1
Female,White,47,18,19,2.8175354492282434,1514,1
Female,White,43,8,14,3.704381509408328,895,1
Male,Asian,63,14,16,2.9275511632642317,1579,1
Male,Black,39,1,18,2.8260272494725354,1265,1
Male,White,41,25,14,2.025006813721972,1422,1
Male,White,61,31,20,3.397332919070122,683,1
Female,Hispanic,22,4,21,2.238601446505903,560,0
Male,White,20,26,20,2.971044971226604,1542,1
Male,White,73,20,20,2.8158925948023645,1439,1
Female,Asian,19,33,15,2.221654337921537,1053,1
Female,Black,55,31,17,3.973054341001605,1253,1
Female,Hispanic,55,14,13,2.4459867897724332,1537,1
Non-binary,Black,37,24,12,2.6417904651236395,1351,1
Male,Black,62,17,20,3.9261125511363257,1238,1
Female,White,64,6,14,3.4340769822744237,600,1
Female,Black,66,35,12,3.1955483453677207,1265,1
Non-binary,Asian,29,22,13,2.91141793943007,768,1
Male,White,49,36,16,2.392052724091795,1273,1
Male,White,28,10,13,3.6809716724934356,416,1
Male,Black,19,26,19,2.566782105402024,446,1
Male,Hispanic,69,24,13,3.275659390103531,804,1
Male,Asian,61,0,17,3.1128286594941015,982,1
Female,White,41,32,14,3.221897073493503,1207,1
Male,Other,39,16,21,2.967428689953608,714,1
Male,Asian,33,11,14,3.8037335414559936,1565,1
Male,Black,56,13,20,3.786853761674697,1075,1
Female,Black,67,35,20,2.058007805920554,872,1
Male,White,61,22,18,3.8401830330351663,1070,1
Male,Asian,52,24,17,3.9808243509207992,591,1
Male,White,52,36,16,3.191393769654635,1534,1
Male,Hispanic,79,14,19,3.9830224170980033,554,1
Female,Other,55,26,15,2.343999117614554,853,1
Female,Hispanic,42,0,18,3.1379474327906323,1232,1
Male,White,74,11,13,2.1868301324369352,432,1
Female,Asian,30,23,13,3.6273955630772416,982,1
Female,White,44,3,14,2.6379944136078075,955,0
Female,Black,61,7,18,2.7358563404983594,626,1
Male,White,67,5,17,2.545589213464431,1386,0
Female,Other,58,33,12,3.2943441635267794,1249,1
Male,White,57,10,14,2.5094190651049804,521,1
Female,Other,71,3,13,2.236371944322446,482,1
Non-binary,White,26,28,17,2.3979864468435776,894,1
Non-binary,White,51,12,14,2.683954926478119,1388,1
Male,Hispanic,42,5,21,3.024085286041306,843,1
Female,Black,52,38,19,2.357890798283352,1045,1
Male,Hispanic,77,19,20,2.3073562221984965,490,1
Non-binary,White,72,24,14,2.9987369988400605,1413,1
Female,White,79,22,21,2.641121097077993,1403,1
Non-binary,Asian,42,2,21,3.2878524399811737,624,0
Female,Asian,43,31,13,2.944786045059417,1449,1
Male,Black,69,9,18,3.7958507676063857,893,1
Male,White,24,17,19,2.714339002849581,1118,1
Female,White,39,28,19,3.7234059057802313,860,1
Female,Asian,52,17,12,2.72150085095016,663,1
Female,White,61,26,18,2.042817470390254,1553,1
Non-binary,Black,33,38,20,3.760224464995906,1455,1
Male,Black,22,27,20,2.1668527459898135,1293,1
Male,Black,46,37,14,2.8670845810883963,668,1
Male,Hispanic,33,4,21,2.6209327007850263,776,0
Male,White,57,32,20,2.3832949923094455,880,1
Male,Asian,21,24,16,2.4308889193297194,1509,1
Male,Black,74,16,18,3.607249597717475,699,0
Female,Black,45,4,19,3.494562795231411,1421,0
Female,Asian,44,8,12,2.3390700154672914,438,1
Female,Asian,38,26,19,3.8622384110604537,1006,1
Male,White,79,14,13,2.2084794765310978,646,1
Male,White,42,2,18,2.9821337991182713,1596,1
Male,Hispanic,70,8,14,2.5257298212248838,807,1
Male,Black,23,23,14,2.0125568050929115,1599,1
Male,White,56,25,12,2.8485079849657176,1305,1
Female,White,54,5,17,3.703839234317285,1415,1
Male,Black,71,22,20,2.5249841808758946,514,1
Male,Asian,71,39,20,2.0300844099891657,419,1
Non-binary,White,25,39,16,2.939081787427562,748,1
Female,Black,79,35,13,2.2881996835271323,1564,1
Female,Hispanic,36,36,19,3.687420534911369,1431,1
Non-binary,Other,54,10,19,3.3959827325340637,1577,0
Female,White,70,27,21,3.388577897876375,1428,1
Male,Black,74,13,13,2.838310484341287,1225,1
Female,Other,76,5,20,2.6560197498049725,1133,1
Non-binary,Asian,43,9,17,3.8135901859535366,1054,0
Male,White,74,20,20,2.4275656151886644,1297,1
Male,Hispanic,23,13,12,2.607614872159012,987,1
Male,White,22,3,21,3.7651950344210734,1523,1
Female,Asian,47,37,13,3.746027794096375,701,1
Male,White,72,20,14,3.6377672257222655,572,1
Male,White,31,29,14,3.7406404212870736,635,1
Non-binary,Asian,26,16,17,2.320538345388286,1429,1
Male,White,43,13,14,3.2209084743394065,806,1
Female,White,29,1,18,3.8694675474037075,629,1
Female,Black,48,5,20,2.0652615557760963,1375,1
Female,White,27,34,16,2.385826813163845,564,1
Female,White,46,19,20,2.583148388927805,882,1
Male,Black,26,17,17,2.2449505894218444,1019,1
Female,Hispanic,57,13,20,3.2226228996848407,1570,0
Female,White,18,34,15,3.6481817917960604,1466,1
Female,Black,29,20,19,3.700922353352104,946,1
Non-binary,Black,75,33,13,3.7816096385136673,920,1
Non-binary,Asian,28,17,18,2.8150744627938824,596,1
Female,White,45,10,18,2.9355742255748014,644,1
Female,White,25,8,12,3.846640007195683,614,1
Male,Other,21,33,21,2.0492648166431864,1507,1
Male,White,27,28,21,3.2480076410802603,1186,1
Male,White,68,38,13,3.556034864180336,1469,1
Female,White,64,12,13,2.6613212358349916,1398,1
Non-binary,White,69,34,16,3.04891059477191,743,1
Female,Black,33,13,18,2.8491634945343076,1015,1
Male,Asian,34,0,21,3.694386079408309,1592,1
Non-binary,Black,23,2,21,2.3767022462917855,993,1
Non-binary,Black,18,31,13,2.014874119125881,1268,1
Female,White,45,3,20,3.7482260796111926,498,1
Non-binary,White,73,34,13,3.566261526216614,1536,1
Male,Black,26,9,19,3.740230226289958,1473,1
Male,White,34,12,21,2.8105718562013458,1239,1
Female,Black,56,4,18,3.1086606632032083,1321,1
Non-binary,Black,63,26,13,3.807769091236649,949,0
Female,White,18,3,12,2.0593547281313347,1510,0
Non-binary,Black,27,11,15,2.402260474951637,588,0
Female,Asian,74,29,18,3.4576768210324187,1493,1
Female,Hispanic,26,39,16,2.5592932329509503,770,1
Male,White,64,6,12,3.733785792803598,415,1
Female,White,79,35,12,3.38678429825209,971,1
Female,White,40,25,18,3.2379226344094008,1505,1
Male,Asian,79,30,18,2.460420824200779,1288,1
Female,Asian,62,24,12,3.436656926331438,406,1
Male,White,53,34,17,3.497162100586732,778,1
Male,Other,19,35,18,2.7820208074860187,1337,1
Male,Black,72,31,15,3.92604397545621,1209,1
Male,Asian,47,9,14,2.961890223778804,1554,1
Male,Black,22,33,16,3.872253887061529,739,1
Female,White,28,3,18,3.539572824215279,753,1
Female,Asian,61,1,21,3.5774954105491266,1102,1
Female,White,28,14,17,3.6148875128430182,1529,1
Female,Black,23,25,14,2.265498901162001,404,1
Male,White,70,11,21,2.900368294757408,565,1
Non-binary,Black,56,2,16,2.1473141760881296,839,0
Male,White,71,23,17,2.442306102954423,1177,1
Male,White,71,35,16,2.3062156600421595,628,1
Male,White,47,37,18,3.318213511855804,1269,1
Male,Black,44,16,15,2.240010863098144,511,1
Female,White,54,37,15,2.9863211884667336,1005,1
Female,White,67,19,12,3.08479751395069,1155,1
Female,White,72,4,16,2.393504515330541,991,1
Male,White,45,5,16,2.2759552707090664,1335,1
Female,White,49,27,12,2.975872683212482,941,1
Female,White,65,38,13,3.750449887256348,1276,1
Non-binary,White,78,0,20,3.8077810324200785,788,0
Male,Asian,77,22,21,2.5947099371492444,530,1
Male,Black,70,15,14,3.0336886941622967,518,0
Male,Asian,70,4,17,3.775894586993057,1506,1
Male,Black,49,35,14,3.700328576754458,1240,1
Female,Hispanic,52,17,20,2.7284640201489445,420,1
Male,Asian,68,4,16,3.2042888715322277,1445,1
Non-binary,Asian,61,22,16,3.67069878128817,961,1
Female,Asian,38,8,19,3.4359594558694115,1179,1
Male,White,51,13,19,2.6683932438832922,537,1
Male,Black,24,15,13,3.4950832234810907,1228,1
Female,White,50,33,21,3.4896169042364953,1327,1
Female,White,71,37,13,2.4507199989237387,1188,1
Non-binary,Other,50,35,13,3.120180030368621,691,1
Female,White,38,33,17,3.4112677594025564,514,1
Male,White,33,8,12,3.7180099215815323,1228,1
Non-binary,Black,58,14,20,2.8749916099700976,1417,1
Male,White,62,18,20,3.6517858619709695,1160,1
Male,White,44,25,13,3.0604874011472027,544,1
Male,White,66,11,14,3.3926685438417854,1471,1
Male,Asian,41,14,13,3.0288289765789,1390,1
Female,Black,22,26,17,3.640070292408873,941,1
Male,Black,62,29,16,3.2785114841492566,712,1
Male,Asian,61,10,15,3.859862478274315,1592,1
Male,White,56,26,14,2.487053079153923,1465,1
Female,White,69,1,14,3.3688356221882128,882,1
Male,Black,33,30,20,3.767172119415798,1454,1
Female,Black,76,31,18,3.6374102564750252,898,1
Male,White,57,35,15,3.187942404132441,1406,1
Male,Black,54,18,13,3.6947065226980373,990,1
Male,Asian,71,34,19,2.9243369849991874,623,1
Female,Black,50,10,15,2.7197960170735334,1077,1
Male,White,79,25,17,2.0450569879250784,495,1
Male,Asian,43,9,15,2.3926976842825525,1436,1
Female,White,69,24,18,3.7611483907872807,1270,1
Female,White,39,27,19,3.8591927436511697,742,1
Female,Asian,76,37,17,3.2038448275592515,929,1
Female,Hispanic,69,14,21,2.9849391499003914,1553,0
Male,Black,38,33,15,3.2950045450423833,662,1
Female,Asian,78,2,18,2.5065731961482687,646,1
Male,White,78,2,16,2.4832307306091677,1402,1
Male,Black,31,15,14,3.194813797780472,1251,1
Male,White,44,33,20,2.6523832551785445,1059,1
Female,White,30,4,16,2.0393940539422433,451,1
Female,White,23,1,21,2.362537915348744,468,1
Male,Asian,38,1,15,3.7722458018398535,441,1
Non-binary,Asian,65,24,16,3.3004371887319666,767,1
Female,Black,46,21,20,3.5604692589603975,418,0
Female,White,75,32,18,3.58606669243954,750,1
Female,Asian,54,24,12,3.2550548819001843,1380,1
Male,White,32,4,21,3.2269027125076457,820,1
Male,Black,49,29,12,2.5494634201246322,804,1
Female,White,63,33,13,3.6828652004110527,1027,1
Female,Other,40,39,14,3.308671025590228,1576,1
Female,Hispanic,37,6,17,3.2436764977752595,787,1
Male,Other,31,6,14,3.031354416186719,1136,0
Male,White,43,18,15,3.428183862035769,413,1
Female,Other,62,27,16,2.809659703203959,1118,1
Female,Black,35,5,20,3.43880062173956,849,1
Female,White,41,32,17,2.3278977074121716,520,1
Female,White,35,16,15,3.266265108171548,434,1
Female,White,33,8,13,2.889948735236434,931,1
Male,White,36,22,20,3.673841758957125,1128,1
Female,Asian,39,3,16,3.454247285201345,1546,1
Male,White,52,38,13,3.0713704812547444,781,1
Male,Hispanic,37,6,13,3.111815079478317,721,1
Non-binary,Other,26,29,17,2.679605280807208,1487,1
Male,Hispanic,72,24,15,3.0251935966583408,1404,1
Female,Black,45,32,19,3.2368024829553033,429,1
Male,Black,53,0,19,3.366057863308293,1038,1
Female,White,32,12,17,3.4988469867912,756,1
Female,White,65,32,13,2.0071295100633044,1582,1
Male,Black,37,28,13,2.520454072136115,406,1
Female,White,58,9,14,2.7867921843079673,980,0
Male,Black,27,5,21,3.6152655057776677,887,1
Non-binary,Black,52,10,14,2.4992211484857263,1383,1
Non-binary,White,49,9,19,3.0725458767895635,1358,0
Female,Black,64,22,20,2.99917348966371,439,1
Female,Asian,35,25,19,2.899223469313444,633,1
Male,Other,46,1,12,3.196780385820124,640,1
Female,Hispanic,31,34,15,3.2615361671640697,704,1
Female,Asian,79,7,17,2.810464385205248,901,0
Non-binary,White,75,39,21,2.77087394719198,1077,1
Male,Asian,59,14,12,3.800951596184361,821,1
Female,Asian,28,14,19,3.8116976477634146,937,1
Male,Black,46,1,14,2.504464784153516,1058,1
Male,White,76,35,21,2.545085918515855,903,1
Male,White,64,33,15,2.6865530669425275,1559,1
Male,Hispanic,21,8,13,3.576598644568753,755,1
Female,Asian,30,14,15,3.2808927087818516,1086,1
Female,Black,71,10,13,2.9309876427470147,908,0
Male,Black,45,3,12,2.1377232400098736,568,1
Male,White,30,33,14,3.033335831751047,782,1
Female,Asian,21,29,19,3.0291586688884005,595,1
Female,Hispanic,43,1,18,2.629726750810777,1085,1
Female,Black,48,29,13,2.5860401708371867,1362,1
Male,Asian,64,28,17,2.589379701269807,1149,1
Non-binary,Black,74,11,21,3.5520469464324536,593,0
Female,White,62,29,19,3.768800971721862,584,1
Non-binary,White,65,23,20,3.1818580170116326,716,1
Male,Hispanic,59,29,20,2.263482263191394,952,1
Non-binary,White,59,32,20,3.405919521548824,1178,1
Male,Asian,79,19,16,3.047182562229791,761,1
Female,Hispanic,25,10,18,2.506777500572449,627,1
Female,Black,55,17,17,3.0543613012444375,950,1
Non-binary,White,33,28,20,3.107420925262101,593,1
Non-binary,Hispanic,20,33,17,3.515317736324687,1088,1
Female,Black,18,35,18,2.020996605048481,1333,1
Male,White,21,34,21,2.9362097762009776,1290,1
Female,Asian,30,15,19,2.5365612835817206,1100,1
Male,White,27,22,12,2.2227781858709332,517,1
Male,White,75,4,21,3.8734615152253857,1192,1
Female,Asian,53,39,20,3.4259184740809845,1169,1
Female,Black,74,4,18,3.763108971428502,625,1
Female,Black,22,36,21,2.0832772634482755,772,1
Male,White,73,33,13,2.945713447591239,401,1
Male,Black,68,23,14,3.969833898552303,1481,1
Female,Hispanic,55,34,13,2.715042565688985,862,1
Female,Black,38,37,18,2.7902395757808414,1557,1
Non-binary,Hispanic,74,38,13,3.3641686371510993,896,1
Female,Asian,26,28,18,2.1006486207794537,985,1
Male,White,49,18,21,2.0120464019109843,1525,1
Male,Black,70,37,20,2.187170963483468,698,1
Male,Black,33,17,18,3.603168334593616,1283,1
Female,Black,76,12,12,3.6614919710117695,495,0
Male,Black,57,9,19,2.546558175465046,427,1
Male,Other,47,2,13,2.6959304591445106,902,1
Female,White,27,29,19,3.4131274005590226,1096,1
Female,Hispanic,74,9,12,3.4534583545927324,809,1
Male,White,54,29,12,3.3250822502949005,921,1
Male,White,29,18,20,3.480229483275754,1073,1
Female,Hispanic,69,16,17,3.67833480709123,1402,1
Non-binary,White,79,2,15,2.420415273706201,715,0
Non-binary,White,37,24,13,2.1557637354988883,1432,1
Male,Hispanic,34,11,18,2.9968305735535106,1512,1
Male,White,41,30,17,2.2782240344430793,1318,1
Female,Asian,72,12,14,3.0992402339512157,719,1
Female,Other,31,32,12,3.5349284863262147,488,1
Male,Black,79,27,14,2.1421552283075087,1182,1
Male,White,24,22,15,2.0420305977961384,1478,1
Non-binary,Black,51,3,15,3.50230541804851,764,0
Male,Asian,39,35,14,2.897173882681388,792,1
Non-binary,Asian,40,1,12,3.104337883973119,451,1
Male,Hispanic,40,5,18,3.0168350401415203,420,1
Non-binary,White,34,25,20,2.2085734052458816,1425,1
Male,Hispanic,22,21,17,3.079274419837353,400,1
Male,Asian,32,9,13,3.8441546022458875,1531,1
Male,White,73,25,19,2.97940150092835,821,1
Male,Asian,35,0,12,2.1824442285313825,1284,1
Female,Asian,70,29,21,2.659568284290251,520,1
Female,Black,53,26,12,2.5259347651802218,1312,1
Non-binary,Black,79,35,20,2.489381187875704,1422,1
Female,Asian,31,2,16,3.902878009576683,890,1
Female,White,28,38,12,3.0701748438994994,698,1
Male,Black,39,31,17,2.1808689741307097,1298,1
Female,Other,21,9,17,3.630507411318127,1180,1
Male,Asian,30,26,15,3.643325479606017,430,1
Female,Black,63,9,12,2.932000411564129,1280,1
Female,Asian,18,17,20,2.461267533189799,754,1
Female,Hispanic,28,3,20,2.6889913256755333,1293,0
Male,White,29,37,21,2.7357727929168805,572,1
Male,White,30,20,21,3.1041548489180624,1103,1
Male,White,48,15,13,3.0504311379882765,1241,1
Female,Asian,34,27,21,2.88213123582452,1328,1
Non-binary,Black,69,19,13,2.8219657421725763,463,1
Male,Asian,75,30,21,2.312821577305461,633,1
Male,Asian,18,10,21,2.468742538439638,1270,1
Female,Asian,73,14,14,2.710633543959128,1104,1
Female,White,37,27,21,3.214815339302416,1345,1
Female,Asian,18,22,20,3.7378268953143445,749,1
Male,Asian,57,37,16,2.6253934212986394,1315,1
Male,White,56,20,16,2.4080800367570285,804,1
Female,White,78,37,21,3.7663370793772843,1305,1
Non-binary,Black,55,7,14,2.0885451289411026,1015,1
Male,White,37,37,14,3.2836780018110976,1338,1
Female,Asian,29,37,20,3.1951859204515056,1104,1
Female,White,44,5,13,2.464385264693244,762,1
Female,Black,63,3,17,2.298775405451824,1591,1
Male,White,71,4,13,3.9166268668190867,1089,1
Female,White,23,22,20,3.101694324322178,481,1
Male,Black,61,34,20,2.8776132442165165,422,1
Male,White,76,4,18,3.8755732763714597,634,1
Female,Hispanic,27,22,13,2.3955908444337313,977,1
Female,Asian,36,21,15,3.853131861700847,1323,1
Male,Black,34,17,18,3.8847933172369187,480,1
Female,Hispanic,54,36,13,3.386296138767615,899,1
Male,Black,18,0,18,3.516269863161689,439,1
Male,Hispanic,50,14,17,3.8955098521044027,961,1
Male,Hispanic,18,0,18,2.4482779801136774,1532,1
Female,Asian,27,23,17,3.2011469247652844,704,1
Non-binary,White,68,28,13,3.585479368128583,876,1
Female,White,45,26,19,3.351153685566638,445,1
Male,Asian,53,29,19,2.9496316463048213,1141,1
Female,Asian,49,6,16,3.870602108343715,1397,1
Male,Black,31,1,21,3.4844418582022723,1530,0
Male,Hispanic,40,32,20,2.6469329521677345,496,1
Male,White,20,7,19,2.403632387487838,996,1
Male,Asian,47,29,19,3.310205480850938,503,1
Male,Black,59,1,18,3.8351101334524493,569,0
Female,White,70,23,18,2.9143827376055143,1052,1
Male,Asian,39,4,17,3.6296129171799354,857,1
Male,Black,55,22,13,3.3472709334617283,744,1
Male,Asian,45,22,19,3.759685452135302,835,1
Male,Asian,65,20,18,2.7312835995501876,1346,1
Male,White,42,9,14,2.887328991741483,980,1
Male,White,22,15,14,2.914355357247532,829,1
Male,Asian,19,4,20,3.0494161577971433,824,1
Male,Asian,77,8,20,2.8237739698620574,1162,0
Non-binary,White,20,24,19,3.714435125663709,954,1
Non-binary,White,21,39,13,3.2511081105434068,1219,1
Female,Black,24,1,18,3.388800554139875,436,1
Non-binary,Black,30,16,13,3.678376969655628,1239,1
